title,url
 USDA to Survey Farmers about their 2013 Planting Intentions,https://www.nass.usda.gov/Newsroom/archive/2013/02_27_2013.php
 Agriculture Secretary Tom Vilsack Names Members to the Advisory Committee on Agriculture Statistics,https://www.nass.usda.gov/Newsroom/archive/2013/02_21_2013.php
" USDA Extends Census Deadline, Reminds Producers It’s Not too Late",https://www.nass.usda.gov/Newsroom/archive/2013/02_06_2013.php
 Two Weeks Remaining to Respond to 2012 Census of Agriculture,https://www.nass.usda.gov/Newsroom/archive/2013/01_24_2013.php
 Agriculture Secretary Vilsack Reminds Producers to Complete 2012 Census of Agriculture,http://www.usda.gov/wps/portal/usda/usdahome?contentid=2013/01/0012.xml&navid=NEWS_RELEASE&navtype=RT&parentnav=LATEST_RELEASES&edeployment_action=retrievecontent
" Crop Production Down in 2012 Due to Drought, USDA Reports",https://www.nass.usda.gov/Newsroom/archive/2013/01_11_2013.php
 Census Provides Opportunity to Grow the Future of Agriculture,http://www.usda.gov/wps/portal/usda/usdahome?contentid=2012/12/0361.xml&navid=NEWS_RELEASE&navtype=RT&parentnav=LATEST_RELEASES&edeployment_action=retrievecontent
 USDA Conservation Survey Timely and Vital for Midwest Farmers,https://www.nass.usda.gov/Newsroom/archive/2012/11_29_2012.php
 USDA is Counting End-of-Year Row Crop and Hog Inventories,https://www.nass.usda.gov/Newsroom/archive/2012/11_28_2012.php
 2012 Census of Agriculture in Spotlight this Thanksgiving,https://www.nass.usda.gov/Newsroom/archive/2012/11_14_2012.php
 USDA to Interview Soybean and Wheat Growers for ARMS Survey,https://www.nass.usda.gov/Newsroom/archive/2012/10_05_2012.php
 USDA Releases Results of the 2011 Certified Organic Production Survey,https://www.nass.usda.gov/Newsroom/archive/2012/10_04_2012b.php
" NASS Expands Quick Stats 2.0 Products, Retires Quick Stats 1.0",https://www.nass.usda.gov/Newsroom/archive/2012/10_04_2012.php
 USDA Statistical Agencies to Hold a Data Users' Meeting,https://www.nass.usda.gov/Newsroom/archive/2012/10_01_2012.php
" U.S. Corn and Soybean Stocks Down from 2011, USDA Reports",https://www.nass.usda.gov/Newsroom/archive/2012/09_28_2012.php
 USDA Announces Change in Release Time of Key Statistical Reports Beginning in January 20,http://www.usda.gov/wps/portal/usda/usdahome?contentid=2012/09/0301.xml&navid=NEWS_RELEASE&navtype=RT&parentnav=LATEST_RELEASES&edeployment_action=retrievecontent
 USDA is Now Surveying Producers for Final Small Grains Estimates and Hog Inventory,https://www.nass.usda.gov/Newsroom/archive/2012/08_29_2012.php
 U.S. Growers Expect to Produce 13 Percent Less Corn than Last Year,https://www.nass.usda.gov/Newsroom/archive/2012/08_10_2012.php
 NASS Releases Public Comments on Key Statistical Reports,https://www.nass.usda.gov/Newsroom/archive/2012/08_03_2012.php
 Farm Production Expenditures Reach Record High,https://www.nass.usda.gov/Newsroom/archive/2012/08_02_2012.php
 NASS Seeks Nominations for the Advisory Committee on Agriculture Statistics,https://www.nass.usda.gov/Newsroom/archive/2012/07_18_2012.php
 U.S. Farmers Plant the Largest Corn Crop Since 1937,https://www.nass.usda.gov/Newsroom/archive/2012/06_29_2012.php
 Thirty-Day Public Comment Period on Statistical Reports Begins June 8,https://www.nass.usda.gov/Newsroom/archive/2012/06_08_2012.php
 Agricultural Leaders Ask Farmers to Sign Up and Be Counted in the 2012 Census of Agriculture,https://www.nass.usda.gov/Newsroom/archive/2012/06_07b_2012.php
 Farmers Are Reminded to Sign Up for the 2012 Census of Agriculture,https://www.nass.usda.gov/Newsroom/archive/2012/06_07_2012.php
 USDA to Interview Farmers and Ranchers for Core Seasonal Surveys,https://www.nass.usda.gov/Newsroom/archive/2012/06_06_2012.php
" USDA Seeks Public Comment on Major Statistical Reports, Retains Current Release Times",http://www.usda.gov/wps/portal/usda/usdahome?contentid=2012/05/0169.xml&navid=NEWS_RELEASE&navtype=RT&parentnav=LATEST_RELEASES&edeployment_action=retrievecontent
 NASS Launches Online Historical Timeline to Celebrate USDA's 150th,https://www.nass.usda.gov/Newsroom/archive/2012/05_24_2012.php
 USDA Expects 75-year-high Corn Acreage in 2012,https://www.nass.usda.gov/Newsroom/archive/2012/03_30_2012.php
 Advisory Committee on Agriculture Statistics to Meet on March 29-30,https://www.nass.usda.gov/Newsroom/archive/2012/03_15_2012.php
" NASS Asks Farmers to Sign up for Census, Share Their Story",https://www.nass.usda.gov/Newsroom/archive/2012/03_08_2012.php
 NASS to Hold Live Twitter Chat about the Census,https://www.nass.usda.gov/Newsroom/archive/2012/03_07_2012.php
 USDA Gearing Up to Conduct 2012 Census of Agriculture,https://www.nass.usda.gov/Newsroom/archive/2012/02_10_2012.php
 NASS Releases New Geospatial Data in CropScape,https://www.nass.usda.gov/Newsroom/archive/2012/02_03_2012.php
" Farmers Produced Less in 2011, USDA Reports",https://www.nass.usda.gov/Newsroom/archive/2012/01_12_2012.php
